Batch Id,batch_num_tokens,batch_num_prefill_tokens,batch_num_decode_tokens,batch_size,batch_num_completed_prefills,batch_execution_time,kv_free_blocks_before,kv_free_blocks_after,batch_request_ids,num_requests_not_selected,num_requests_initiated_not_completed,num_decode_phase_total,num_prefill_queue_total,num_not_initiated_in_queue,total_requests_batch_start,replica
2435,512,502,10,11,0,0.035210,18890,18890,68;72;74;75;76;77;78;80;81;82;83,44,11,10,45,0,55,1
2436,512,502,10,11,0,0.035454,18859,18859,68;72;74;75;76;77;78;80;81;82;83,44,11,10,45,0,55,1
2437,512,502,10,11,0,0.035976,18828,18828,68;72;74;75;76;77;78;80;81;82;83,44,11,10,45,0,55,1
2438,512,502,10,11,0,0.036288,18791,18791,68;72;74;75;76;77;78;80;81;82;83,44,11,10,45,0,55,1
2439,512,502,10,11,0,0.036715,18760,18760,68;72;74;75;76;77;78;80;81;82;83,44,11,10,45,0,55,1
2440,512,502,10,11,0,0.037025,18728,18728,68;72;74;75;76;77;78;80;81;82;83,44,11,10,45,0,55,1
2441,512,502,10,11,0,0.037543,18697,18697,68;72;74;75;76;77;78;80;81;82;83,44,11,10,45,0,55,1
2442,512,502,10,11,0,0.037973,18666,18666,68;72;74;75;76;77;78;80;81;82;83,44,11,10,45,0,55,1
2443,512,502,10,11,0,0.038199,18634,18634,68;72;74;75;76;77;78;80;81;82;83,44,11,10,45,0,55,1
2444,512,502,10,11,0,0.038585,18603,18603,68;72;74;75;76;77;78;80;81;82;83,44,11,10,45,0,55,1
2445,512,502,10,12,1,0.038807,18567,18567,68;72;74;75;76;77;78;80;81;82;83;84,43,12,10,45,0,55,1
2446,512,501,11,12,0,0.025187,18536,18536,68;72;74;75;76;77;78;80;81;82;83;84,43,12,11,44,0,55,1
2447,512,501,11,12,0,0.025553,18504,18504,68;72;74;75;76;77;78;80;81;82;83;84,43,12,11,44,0,55,1
2448,512,501,11,12,0,0.026120,18473,18473,68;72;74;75;76;77;78;80;81;82;83;84,43,12,11,44,0,55,1
2449,512,501,11,12,0,0.026614,18442,18442,68;72;74;75;76;77;78;80;81;82;83;84,43,12,11,44,0,55,1
2450,512,501,11,12,0,0.027054,18405,18405,68;72;74;75;76;77;78;80;81;82;83;84,43,12,11,44,0,55,1
2451,512,501,11,12,0,0.027509,18374,18374,68;72;74;75;76;77;78;80;81;82;83;84,43,12,11,44,0,55,1
2452,512,501,11,12,0,0.028047,18343,18343,68;72;74;75;76;77;78;80;81;82;83;84,43,12,11,44,0,55,1
2453,512,501,11,12,0,0.028508,18311,18311,68;72;74;75;76;77;78;80;81;82;83;84,43,12,11,44,0,55,1
2454,512,501,11,12,0,0.028920,18270,18270,68;72;74;75;76;77;78;80;81;82;83;84,43,12,11,44,0,55,1
2455,512,501,11,12,0,0.029399,18239,18239,68;72;74;75;76;77;78;80;81;82;83;84,43,12,11,44,0,55,1
2456,512,501,11,12,0,0.029827,18208,18208,68;72;74;75;76;77;78;80;81;82;83;84,43,12,11,44,0,55,1
2457,512,501,11,12,0,0.030148,18171,18171,68;72;74;75;76;77;78;80;81;82;83;84,43,12,11,44,0,55,1
2458,512,501,11,12,0,0.030669,18140,18140,68;72;74;75;76;77;78;80;81;82;83;84,43,12,11,44,0,55,1
2459,512,501,11,12,0,0.031053,18109,18109,68;72;74;75;76;77;78;80;81;82;83;84,43,12,11,44,0,55,1
2460,512,501,11,12,0,0.031368,18077,18077,68;72;74;75;76;77;78;80;81;82;83;84,43,12,11,44,0,55,1
2461,512,501,11,13,1,0.031895,18041,18041,68;72;74;75;76;77;78;80;81;82;83;84;85,42,13,11,44,0,55,1
2462,512,501,11,12,0,0.025187,18517,18517,68;72;74;75;76;77;78;80;81;82;83;85,42,12,11,43,0,54,1
2463,512,501,11,12,0,0.025553,18485,18485,68;72;74;75;76;77;78;80;81;82;83;85,42,12,11,43,0,54,1
2464,512,501,11,12,0,0.026120,18454,18454,68;72;74;75;76;77;78;80;81;82;83;85,42,12,11,43,0,54,1
2465,512,501,11,12,0,0.026561,18418,18418,68;72;74;75;76;77;78;80;81;82;83;85,42,12,11,43,0,54,1
2466,512,501,11,12,0,0.027054,18387,18387,68;72;74;75;76;77;78;80;81;82;83;85,42,12,11,43,0,54,1
2467,512,501,11,12,0,0.027509,18355,18355,68;72;74;75;76;77;78;80;81;82;83;85,42,12,11,43,0,54,1
2468,512,501,11,12,0,0.028047,18324,18324,68;72;74;75;76;77;78;80;81;82;83;85,42,12,11,43,0,54,1
2469,512,501,11,12,0,0.028508,18293,18293,68;72;74;75;76;77;78;80;81;82;83;85,42,12,11,43,0,54,1
2470,512,501,11,12,0,0.028880,18261,18261,68;72;74;75;76;77;78;80;81;82;83;85,42,12,11,43,0,54,1
2471,512,501,11,12,0,0.029385,18230,18230,68;72;74;75;76;77;78;80;81;82;83;85,42,12,11,43,0,54,1
2472,512,501,11,12,0,0.029827,18199,18199,68;72;74;75;76;77;78;80;81;82;83;85,42,12,11,43,0,54,1
2473,512,501,11,12,0,0.030148,18167,18167,68;72;74;75;76;77;78;80;81;82;83;85,42,12,11,43,0,54,1
2474,512,501,11,12,0,0.030669,18136,18136,68;72;74;75;76;77;78;80;81;82;83;85,42,12,11,43,0,54,1
2475,512,501,11,12,0,0.031053,18100,18100,68;72;74;75;76;77;78;80;81;82;83;85,42,12,11,43,0,54,1
2476,512,501,11,12,0,0.031368,18068,18068,68;72;74;75;76;77;78;80;81;82;83;85,42,12,11,43,0,54,1
2477,512,501,11,12,0,0.031657,18037,18037,68;72;74;75;76;77;78;80;81;82;83;85,42,12,11,43,0,54,1
2478,512,502,10,11,0,0.031834,20302,20302,68;72;74;76;77;78;80;81;82;83;85,42,11,10,43,0,53,1
2479,512,502,10,11,0,0.032230,20270,20270,68;72;74;76;77;78;80;81;82;83;85,42,11,10,43,0,53,1
2480,512,502,10,11,0,0.032474,20239,20239,68;72;74;76;77;78;80;81;82;83;85,42,11,10,43,0,53,1
2481,512,502,10,11,0,0.032903,20208,20208,68;72;74;76;77;78;80;81;82;83;85,42,11,10,43,0,53,1
2482,512,502,10,11,0,0.033291,20176,20176,68;72;74;76;77;78;80;81;82;83;85,42,11,10,43,0,53,1
2483,512,502,10,12,1,0.033609,20140,20140,68;72;74;76;77;78;80;81;82;83;85;86,41,12,10,43,0,53,1
2484,512,501,11,12,0,0.024890,20109,20109,68;72;74;76;77;78;80;81;82;83;85;86,41,12,11,42,0,53,1
2485,512,501,11,12,0,0.025527,20077,20077,68;72;74;76;77;78;80;81;82;83;85;86,41,12,11,42,0,53,1
2486,512,501,11,12,0,0.025854,20041,20041,68;72;74;76;77;78;80;81;82;83;85;86,41,12,11,42,0,53,1
2487,512,501,11,12,0,0.026263,20010,20010,68;72;74;76;77;78;80;81;82;83;85;86,41,12,11,42,0,53,1
2488,512,501,11,12,0,0.026701,19978,19978,68;72;74;76;77;78;80;81;82;83;85;86,41,12,11,42,0,53,1
2489,512,501,11,12,0,0.027242,19947,19947,68;72;74;76;77;78;80;81;82;83;85;86,41,12,11,42,0,53,1
2490,512,501,11,12,0,0.027726,19911,19911,68;72;74;76;77;78;80;81;82;83;85;86,41,12,11,42,0,53,1
2491,512,501,11,12,0,0.028143,19879,19879,68;72;74;76;77;78;80;81;82;83;85;86,41,12,11,42,0,53,1
2492,512,501,11,13,1,0.028822,19844,19844,68;72;74;76;77;78;80;81;82;83;85;86;87,40,13,11,42,0,53,1
2493,512,500,12,13,0,0.025778,19813,19813,68;72;74;76;77;78;80;81;82;83;85;86;87,40,13,12,41,0,53,1
2494,512,500,12,13,0,0.026122,19781,19781,68;72;74;76;77;78;80;81;82;83;85;86;87,40,13,12,41,0,53,1
2495,512,500,12,13,0,0.026702,19750,19750,68;72;74;76;77;78;80;81;82;83;85;86;87,40,13,12,41,0,53,1
2496,512,500,12,13,0,0.027148,19719,19719,68;72;74;76;77;78;80;81;82;83;85;86;87,40,13,12,41,0,53,1
2497,512,501,11,12,0,0.026703,19846,19846,68;72;76;77;78;80;81;82;83;85;86;87,40,12,11,41,0,52,1
2498,512,501,11,12,0,0.027245,19814,19814,68;72;76;77;78;80;81;82;83;85;86;87,40,12,11,41,0,52,1
2499,512,501,11,12,0,0.027729,19783,19783,68;72;76;77;78;80;81;82;83;85;86;87,40,12,11,41,0,52,1
2500,512,501,11,12,0,0.028060,19752,19752,68;72;76;77;78;80;81;82;83;85;86;87,40,12,11,41,0,52,1
2501,512,501,11,12,0,0.028614,19720,19720,68;72;76;77;78;80;81;82;83;85;86;87,40,12,11,41,0,52,1
2502,512,501,11,12,0,0.029042,19689,19689,68;72;76;77;78;80;81;82;83;85;86;87,40,12,11,41,0,52,1
2503,512,501,11,12,0,0.029493,19658,19658,68;72;76;77;78;80;81;82;83;85;86;87,40,12,11,41,0,52,1
2504,512,501,11,12,0,0.029859,19626,19626,68;72;76;77;78;80;81;82;83;85;86;87,40,12,11,41,0,52,1
2505,512,501,11,12,0,0.030364,19595,19595,68;72;76;77;78;80;81;82;83;85;86;87,40,12,11,41,0,52,1
2506,512,501,11,12,0,0.030681,19564,19564,68;72;76;77;78;80;81;82;83;85;86;87,40,12,11,41,0,52,1
2507,512,501,11,12,0,0.031066,19532,19532,68;72;76;77;78;80;81;82;83;85;86;87,40,12,11,41,0,52,1
2508,512,501,11,12,0,0.031474,19501,19501,68;72;76;77;78;80;81;82;83;85;86;87,40,12,11,41,0,52,1
2509,512,501,11,12,0,0.031839,19470,19470,68;72;76;77;78;80;81;82;83;85;86;87,40,12,11,41,0,52,1
2510,512,501,11,12,0,0.032239,19439,19439,68;72;76;77;78;80;81;82;83;85;86;87,40,12,11,41,0,52,1
2511,512,501,11,12,0,0.032670,19407,19407,68;72;76;77;78;80;81;82;83;85;86;87,40,12,11,41,0,52,1
2512,512,501,11,12,0,0.032843,19376,19376,68;72;76;77;78;80;81;82;83;85;86;87,40,12,11,41,0,52,1
2513,512,501,11,12,0,0.033320,19345,19345,68;72;76;77;78;80;81;82;83;85;86;87,40,12,11,41,0,52,1
2514,512,501,11,12,0,0.033690,19308,19308,68;72;76;77;78;80;81;82;83;85;86;87,40,12,11,41,0,52,1
2515,512,501,11,12,0,0.034120,19277,19277,68;72;76;77;78;80;81;82;83;85;86;87,40,12,11,41,0,52,1
2516,512,502,10,11,0,0.034737,19354,19354,68;72;77;78;80;81;82;83;85;86;87,40,11,10,41,0,51,1
2517,512,502,10,11,0,0.035060,19322,19322,68;72;77;78;80;81;82;83;85;86;87,40,11,10,41,0,51,1
2518,512,503,9,10,0,0.035617,19686,19686,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2519,512,503,9,10,0,0.036052,19654,19654,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2520,512,503,9,10,0,0.036390,19623,19623,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2521,512,503,9,10,0,0.036817,19591,19591,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2522,512,503,9,10,0,0.037127,19560,19560,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2523,512,503,9,10,0,0.037645,19529,19529,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2524,512,503,9,10,0,0.038053,19497,19497,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2525,512,503,9,10,0,0.038253,19466,19466,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2526,512,503,9,10,0,0.038663,19434,19434,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2527,512,503,9,10,0,0.039134,19403,19403,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2528,512,503,9,10,0,0.039319,19371,19371,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2529,512,503,9,10,0,0.039824,19340,19340,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2530,512,503,9,10,0,0.040165,19309,19309,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2531,512,503,9,10,0,0.040654,19277,19277,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2532,512,503,9,10,0,0.040893,19246,19246,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2533,512,503,9,10,0,0.041307,19214,19214,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2534,512,503,9,10,0,0.041599,19178,19178,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2535,512,503,9,10,0,0.041810,19146,19146,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2536,512,503,9,10,0,0.042347,19115,19115,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2537,512,503,9,10,0,0.042891,19083,19083,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2538,512,503,9,10,0,0.043178,19052,19052,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2539,512,503,9,10,0,0.043460,19021,19021,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2540,512,503,9,10,0,0.044149,18989,18989,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2541,512,503,9,10,0,0.044252,18958,18958,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2542,512,503,9,10,0,0.044512,18926,18926,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2543,512,503,9,10,0,0.045104,18895,18895,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2544,512,503,9,10,0,0.045324,18863,18863,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2545,512,503,9,10,0,0.045605,18832,18832,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2546,512,503,9,10,0,0.046126,18801,18801,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2547,512,503,9,10,0,0.046524,18769,18769,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2548,512,503,9,10,0,0.046908,18738,18738,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2549,512,503,9,10,0,0.047216,18706,18706,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2550,512,503,9,10,0,0.047604,18675,18675,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2551,512,503,9,10,0,0.047835,18643,18643,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2552,512,503,9,10,0,0.048276,18612,18612,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2553,512,503,9,10,0,0.048474,18580,18580,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2554,512,503,9,10,0,0.048996,18549,18549,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2555,512,503,9,10,0,0.049179,18513,18513,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2556,512,503,9,10,0,0.049901,18481,18481,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2557,512,503,9,10,0,0.050087,18450,18450,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2558,512,503,9,10,0,0.050515,18418,18418,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2559,512,503,9,10,0,0.050862,18382,18382,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2560,512,503,9,10,0,0.051236,18350,18350,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2561,512,503,9,10,0,0.051505,18319,18319,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2562,512,503,9,10,0,0.052055,18283,18283,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2563,512,503,9,10,0,0.052343,18251,18251,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2564,512,503,9,10,0,0.052924,18220,18220,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2565,512,503,9,10,0,0.053101,18188,18188,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2566,512,503,9,10,0,0.053407,18152,18152,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2567,512,503,9,10,0,0.053698,18120,18120,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2568,512,503,9,10,0,0.054398,18089,18089,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2569,512,503,9,10,0,0.054632,18057,18057,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2570,512,503,9,10,0,0.055117,18021,18021,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2571,512,503,9,10,0,0.055423,17990,17990,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2572,512,503,9,10,0,0.055722,17958,17958,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2573,512,503,9,10,0,0.055995,17927,17927,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2574,512,503,9,10,0,0.056461,17895,17895,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2575,512,503,9,10,0,0.056843,17864,17864,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2576,512,503,9,10,0,0.057519,17832,17832,72;77;78;80;81;82;83;85;86;87,40,10,9,41,0,50,1
2577,512,503,9,11,1,0.057740,17796,17796,72;77;78;80;81;82;83;85;86;87;88,39,11,9,41,0,50,1
2578,512,502,10,11,0,0.025385,17765,17765,72;77;78;80;81;82;83;85;86;87;88,39,11,10,40,0,50,1
2579,512,502,10,11,0,0.025735,17733,17733,72;77;78;80;81;82;83;85;86;87;88,39,11,10,40,0,50,1
2580,512,502,10,11,0,0.026315,17702,17702,72;77;78;80;81;82;83;85;86;87;88,39,11,10,40,0,50,1
2581,512,502,10,11,0,0.026762,17671,17671,72;77;78;80;81;82;83;85;86;87;88,39,11,10,40,0,50,1
2582,512,502,10,11,0,0.027202,17639,17639,72;77;78;80;81;82;83;85;86;87;88,39,11,10,40,0,50,1
2583,512,502,10,11,0,0.027744,17608,17608,72;77;78;80;81;82;83;85;86;87;88,39,11,10,40,0,50,1
2584,512,502,10,11,0,0.028160,17576,17576,72;77;78;80;81;82;83;85;86;87;88,39,11,10,40,0,50,1
2585,512,502,10,11,0,0.028559,17545,17545,72;77;78;80;81;82;83;85;86;87;88,39,11,10,40,0,50,1
2586,512,502,10,11,0,0.029018,17514,17514,72;77;78;80;81;82;83;85;86;87;88,39,11,10,40,0,50,1
2587,512,502,10,11,0,0.029446,17482,17482,72;77;78;80;81;82;83;85;86;87;88,39,11,10,40,0,50,1
2588,512,502,10,11,0,0.029897,17451,17451,72;77;78;80;81;82;83;85;86;87;88,39,11,10,40,0,50,1
2589,512,502,10,11,0,0.030263,17420,17420,72;77;78;80;81;82;83;85;86;87;88,39,11,10,40,0,50,1
2590,512,502,10,11,0,0.030733,17388,17388,72;77;78;80;81;82;83;85;86;87;88,39,11,10,40,0,50,1
2591,512,502,10,11,0,0.031085,17357,17357,72;77;78;80;81;82;83;85;86;87;88,39,11,10,40,0,50,1
2592,512,502,10,11,0,0.031470,17325,17325,72;77;78;80;81;82;83;85;86;87;88,39,11,10,40,0,50,1
2593,512,502,10,11,0,0.031878,17294,17294,72;77;78;80;81;82;83;85;86;87;88,39,11,10,40,0,50,1
2594,512,502,10,11,0,0.032243,17258,17258,72;77;78;80;81;82;83;85;86;87;88,39,11,10,40,0,50,1
2595,512,502,10,11,0,0.032643,17226,17226,72;77;78;80;81;82;83;85;86;87;88,39,11,10,40,0,50,1
2596,512,502,10,11,0,0.033023,17195,17195,72;77;78;80;81;82;83;85;86;87;88,39,11,10,40,0,50,1
2597,512,502,10,11,0,0.033247,17164,17164,72;77;78;80;81;82;83;85;86;87;88,39,11,10,40,0,50,1
2598,512,502,10,12,1,0.033897,17117,17117,72;77;78;80;81;82;83;85;86;87;88;89,38,12,10,40,0,50,1
2599,512,501,11,12,0,0.025532,17086,17086,72;77;78;80;81;82;83;85;86;87;88;89,38,12,11,39,0,50,1
2600,512,501,11,12,0,0.026169,17055,17055,72;77;78;80;81;82;83;85;86;87;88;89,38,12,11,39,0,50,1
2601,512,501,11,12,0,0.026496,17024,17024,72;77;78;80;81;82;83;85;86;87;88;89,38,12,11,39,0,50,1
2602,512,501,11,12,0,0.026902,16992,16992,72;77;78;80;81;82;83;85;86;87;88;89,38,12,11,39,0,50,1
2603,512,501,11,12,0,0.027342,16961,16961,72;77;78;80;81;82;83;85;86;87;88;89,38,12,11,39,0,50,1
2604,512,501,11,12,0,0.027884,16930,16930,72;77;78;80;81;82;83;85;86;87;88;89,38,12,11,39,0,50,1
2605,512,501,11,12,0,0.028368,16898,16898,72;77;78;80;81;82;83;85;86;87;88;89,38,12,11,39,0,50,1
2606,512,501,11,12,0,0.028784,16867,16867,72;77;78;80;81;82;83;85;86;87;88;89,38,12,11,39,0,50,1
2607,512,501,11,12,0,0.029293,16836,16836,72;77;78;80;81;82;83;85;86;87;88;89,38,12,11,39,0,50,1
2608,512,501,11,12,0,0.029586,16804,16804,72;77;78;80;81;82;83;85;86;87;88;89,38,12,11,39,0,50,1
2609,512,501,11,12,0,0.030037,16773,16773,72;77;78;80;81;82;83;85;86;87;88;89,38,12,11,39,0,50,1
2610,512,501,11,12,0,0.030403,16742,16742,72;77;78;80;81;82;83;85;86;87;88;89,38,12,11,39,0,50,1
2611,512,501,11,12,0,0.030908,16710,16710,72;77;78;80;81;82;83;85;86;87;88;89,38,12,11,39,0,50,1
2612,512,501,11,12,0,0.031229,16679,16679,72;77;78;80;81;82;83;85;86;87;88;89,38,12,11,39,0,50,1
2613,512,501,11,12,0,0.031653,16648,16648,72;77;78;80;81;82;83;85;86;87;88;89,38,12,11,39,0,50,1
2614,512,501,11,12,0,0.032018,16611,16611,72;77;78;80;81;82;83;85;86;87;88;89,38,12,11,39,0,50,1
2615,512,501,11,12,0,0.032383,16580,16580,72;77;78;80;81;82;83;85;86;87;88;89,38,12,11,39,0,50,1
2616,512,501,11,12,0,0.032783,16549,16549,72;77;78;80;81;82;83;85;86;87;88;89,38,12,11,39,0,50,1
2617,512,501,11,12,0,0.033163,16518,16518,72;77;78;80;81;82;83;85;86;87;88;89,38,12,11,39,0,50,1
2618,512,501,11,12,0,0.033442,16486,16486,72;77;78;80;81;82;83;85;86;87;88;89,38,12,11,39,0,50,1
2619,512,501,11,12,0,0.033864,16455,16455,72;77;78;80;81;82;83;85;86;87;88;89,38,12,11,39,0,50,1
2620,512,501,11,12,0,0.034234,16424,16424,72;77;78;80;81;82;83;85;86;87;88;89,38,12,11,39,0,50,1
2621,512,501,11,12,0,0.034664,16392,16392,72;77;78;80;81;82;83;85;86;87;88;89,38,12,11,39,0,50,1
2622,512,501,11,12,0,0.035156,16361,16361,72;77;78;80;81;82;83;85;86;87;88;89,38,12,11,39,0,50,1
2623,512,501,11,12,0,0.035495,16330,16330,72;77;78;80;81;82;83;85;86;87;88;89,38,12,11,39,0,50,1
2624,512,501,11,12,0,0.035739,16298,16298,72;77;78;80;81;82;83;85;86;87;88;89,38,12,11,39,0,50,1
2625,512,501,11,13,1,0.036288,16263,16263,72;77;78;80;81;82;83;85;86;87;88;89;90,37,13,11,39,0,50,1
2626,512,500,12,13,0,0.026479,16232,16232,72;77;78;80;81;82;83;85;86;87;88;89;90,37,13,12,38,0,50,1
2627,512,500,12,13,0,0.026745,16201,16201,72;77;78;80;81;82;83;85;86;87;88;89;90,37,13,12,38,0,50,1
2628,512,500,12,13,0,0.027310,16169,16169,72;77;78;80;81;82;83;85;86;87;88;89;90,37,13,12,38,0,50,1
2629,512,500,12,13,0,0.027767,16138,16138,72;77;78;80;81;82;83;85;86;87;88;89;90,37,13,12,38,0,50,1
2630,512,500,12,13,0,0.028208,16107,16107,72;77;78;80;81;82;83;85;86;87;88;89;90,37,13,12,38,0,50,1
2631,512,500,12,13,0,0.028718,16076,16076,72;77;78;80;81;82;83;85;86;87;88;89;90,37,13,12,38,0,50,1
2632,512,501,11,12,0,0.028090,16705,16705,72;77;78;80;81;82;83;85;86;87;89;90,37,12,11,38,0,49,1
2633,512,501,11,12,0,0.028549,16674,16674,72;77;78;80;81;82;83;85;86;87;89;90,37,12,11,38,0,49,1
2634,512,501,11,12,0,0.028967,16643,16643,72;77;78;80;81;82;83;85;86;87;89;90,37,12,11,38,0,49,1
2635,512,501,11,12,0,0.029396,16606,16606,72;77;78;80;81;82;83;85;86;87;89;90,37,12,11,38,0,49,1
2636,512,501,11,12,0,0.029886,16575,16575,72;77;78;80;81;82;83;85;86;87;89;90,37,12,11,38,0,49,1
2637,512,501,11,12,0,0.030226,16544,16544,72;77;78;80;81;82;83;85;86;87;89;90,37,12,11,38,0,49,1
2638,512,501,11,12,0,0.030749,16512,16512,72;77;78;80;81;82;83;85;86;87;89;90,37,12,11,38,0,49,1
2639,512,501,11,12,0,0.031042,16476,16476,72;77;78;80;81;82;83;85;86;87;89;90,37,12,11,38,0,49,1
2640,512,501,11,12,0,0.031460,16445,16445,72;77;78;80;81;82;83;85;86;87;89;90,37,12,11,38,0,49,1
2641,512,501,11,12,0,0.031943,16413,16413,72;77;78;80;81;82;83;85;86;87;89;90,37,12,11,38,0,49,1
2642,512,501,11,12,0,0.032201,16377,16377,72;77;78;80;81;82;83;85;86;87;89;90,37,12,11,38,0,49,1
2643,512,501,11,12,0,0.032633,16346,16346,72;77;78;80;81;82;83;85;86;87;89;90,37,12,11,38,0,49,1
2644,512,501,11,12,0,0.033048,16314,16314,72;77;78;80;81;82;83;85;86;87;89;90,37,12,11,38,0,49,1
2645,512,501,11,12,0,0.033305,16283,16283,72;77;78;80;81;82;83;85;86;87;89;90,37,12,11,38,0,49,1
2646,512,501,11,12,0,0.033695,16247,16247,72;77;78;80;81;82;83;85;86;87;89;90,37,12,11,38,0,49,1
2647,512,501,11,12,0,0.034053,16216,16216,72;77;78;80;81;82;83;85;86;87;89;90,37,12,11,38,0,49,1
2648,512,501,11,12,0,0.034579,16184,16184,72;77;78;80;81;82;83;85;86;87;89;90,37,12,11,38,0,49,1
2649,512,502,10,11,0,0.034966,17308,17308,72;78;80;81;82;83;85;86;87;89;90,37,11,10,38,0,48,1
2650,512,502,10,11,0,0.035288,17276,17276,72;78;80;81;82;83;85;86;87;89;90,37,11,10,38,0,48,1
2651,512,502,10,11,0,0.035610,17245,17245,72;78;80;81;82;83;85;86;87;89;90,37,11,10,38,0,48,1
2652,512,502,10,11,0,0.036042,17214,17214,72;78;80;81;82;83;85;86;87;89;90,37,11,10,38,0,48,1
2653,512,502,10,11,0,0.036392,17182,17182,72;78;80;81;82;83;85;86;87;89;90,37,11,10,38,0,48,1
2654,512,502,10,11,0,0.036817,17151,17151,72;78;80;81;82;83;85;86;87;89;90,37,11,10,38,0,48,1
2655,512,502,10,11,0,0.037117,17115,17115,72;78;80;81;82;83;85;86;87;89;90,37,11,10,38,0,48,1
2656,512,502,10,11,0,0.037369,17083,17083,72;78;80;81;82;83;85;86;87;89;90,37,11,10,38,0,48,1
2657,512,502,10,11,0,0.038049,17052,17052,72;78;80;81;82;83;85;86;87;89;90,37,11,10,38,0,48,1
2658,512,502,10,11,0,0.038276,17020,17020,72;78;80;81;82;83;85;86;87;89;90,37,11,10,38,0,48,1
2659,512,502,10,11,0,0.038539,16989,16989,72;78;80;81;82;83;85;86;87;89;90,37,11,10,38,0,48,1
2660,512,502,10,11,0,0.039129,16958,16958,72;78;80;81;82;83;85;86;87;89;90,37,11,10,38,0,48,1
2661,512,502,10,11,0,0.039342,16926,16926,72;78;80;81;82;83;85;86;87;89;90,37,11,10,38,0,48,1
2662,512,502,10,11,0,0.039650,16895,16895,72;78;80;81;82;83;85;86;87;89;90,37,11,10,38,0,48,1
